brand,model,year,mileage,fuelType,transmission,condition,location,price
BMW,X1,2012,224971,Petrol,Automatic,used,Cairo,1460542.34
Hyundai,Elantra AD,2017,138357,Hybrid,Manual,very_used,Alexandria,543974.71
Chevrolet,Captiva,2008,280295,Petrol,Manual,used,Giza,421456.99
MG,MG 5,2012,221798,Diesel,Automatic,very_used,Assiut,297814.48
Nissan,Qashqai,2000,300000,Petrol,Automatic,very_used,Gharbia,242231.2
Kia,Cerato,2010,224153,Petrol,Automatic,very_used,Alexandria,334704.75
Toyota,Corolla,2017,128707,Petrol,Automatic,used,Cairo,803418.88
Hyundai,Accent RB,2017,171485,Petrol,Automatic,very_used,Cairo,358890.81
MG,RX5,2014,133654,Petrol,Automatic,used,Suez,839085.28
Skoda,Octavia,2009,277859,Petrol,Manual,very_used,Giza,386983.41
Toyota,Corolla,2016,146375,Hybrid,Manual,used,Giza,741403.59
Kia,Cerato,2016,186913,Petrol,Manual,very_used,Cairo,480901.74
Toyota,Camry,2020,101181,Hybrid,Automatic,very_used,Giza,1610524.84
Hyundai,Accent RB,2018,108332,Petrol,Automatic,used,Qalyubia,481916.52
Toyota,Yaris,2006,285907,Petrol,Automatic,used,Giza,303577.25
Nissan,Sunny,2004,300000,Petrol,Automatic,very_used,Cairo,135478.61
Honda,CR-V,2023,58222,Petrol,Manual,new,Cairo,2919522.75
Kia,Sportage,2014,139448,Diesel,Manual,very_used,Dakahlia,852978.09
Toyota,Corolla,2024,11640,Petrol,Automatic,used,Cairo,1372410.6
Nissan,Sunny,2012,156269,Hybrid,Automatic,very_used,Cairo,296050.44
Hyundai,Accent RB,2012,178230,Petrol,Automatic,very_used,Ismailia,277170.42
Toyota,Camry,2017,119315,Petrol,Automatic,used,Cairo,1610021.25
Nissan,Qashqai,2021,78429,Petrol,Automatic,used,Alexandria,1347866.61
Chevrolet,Aveo,2005,210020,Petrol,Automatic,very_used,Gharbia,130415.35
Honda,Civic,2021,70676,Petrol,Automatic,used,Alexandria,1357192.78
Hyundai,Elantra AD,2013,244695,Petrol,Automatic,very_used,Cairo,344030.04
Nissan,Qashqai,2008,300000,Petrol,Automatic,used,Suez,461664.71
Mercedes,GLC 200,2002,300000,Petrol,Automatic,very_used,Cairo,1201177.82
Kia,Cerato,2009,271603,Petrol,Manual,very_used,Cairo,285285.99
Toyota,Corolla,2016,198382,Petrol,Automatic,very_used,Cairo,561153.06
Skoda,Kamiq,2019,103357,Diesel,Manual,very_used,Monufia,1021095.12
Toyota,Camry,2019,114008,Diesel,Automatic,used,Alexandria,1791284.57
BMW,X1,2023,28576,Hybrid,Automatic,new,Gharbia,3893099.67
Hyundai,Elantra AD,2001,300000,Petrol,Manual,used,Monufia,201992.36
MG,RX5,2011,289026,Diesel,Manual,very_used,Giza,448270.72
Nissan,X-Trail,2006,300000,Diesel,Automatic,used,Ismailia,542728.44
Chevrolet,Captiva,2017,181078,Petrol,Automatic,very_used,Dakahlia,687286.04
Hyundai,Elantra AD,2019,88331,Petrol,Automatic,used,Gharbia,705227.03
Honda,Accord,2008,265721,Petrol,Automatic,very_used,Qalyubia,581690.14
Toyota,Fortuner,2016,184976,Diesel,Manual,very_used,Giza,1454010.48
Toyota,Fortuner,2018,89586,Petrol,Automatic,very_used,Cairo,1806517.37
Hyundai,Tucson,2010,267790,Petrol,Automatic,used,Cairo,608645.99
Chevrolet,Aveo,2019,87961,Diesel,Automatic,used,Monufia,405705.93
Kia,Rio,2008,300000,Petrol,Manual,used,Cairo,249280.97
MG,ZS,2010,243896,Diesel,Automatic,very_used,Alexandria,369309.64
Toyota,Yaris,2017,80890,Petrol,Automatic,very_used,Luxor,606004.49
Hyundai,Elantra AD,2018,99378,Petrol,Automatic,very_used,Cairo,624487.27
Nissan,Qashqai,2017,177777,Petrol,Manual,very_used,Cairo,792319.39
Hyundai,Elantra AD,2005,300000,Petrol,Automatic,very_used,Cairo,211345.39
BMW,320i,2015,179668,Petrol,Automatic,used,Giza,1634462.07
Kia,Cerato,2011,263118,Petrol,Automatic,very_used,Qalyubia,320674.44
Mercedes,E200,2018,152279,Petrol,Manual,used,Cairo,3862910.18
Mercedes,E200,2016,173360,Petrol,Automatic,very_used,Giza,2837056.31
Chevrolet,Captiva,2011,256794,Petrol,Automatic,very_used,Cairo,471576.28
Skoda,Kodiaq,1999,300000,Petrol,Automatic,very_used,Cairo,391214.82
Chevrolet,Optra,2008,232926,Petrol,Manual,used,Cairo,202581.02
Honda,CR-V,2020,94891,Petrol,Manual,used,Alexandria,1990954.18
Skoda,Octavia,2023,34903,Petrol,Automatic,new,Cairo,1699998.41
Toyota,Fortuner,2021,44554,Petrol,Manual,used,Dakahlia,2554052.95
Hyundai,Elantra AD,2009,273739,Diesel,Automatic,very_used,Cairo,274212.34
BMW,520i,2003,300000,Petrol,Automatic,very_used,Cairo,883577.04
Kia,Rio,2014,145772,Petrol,Automatic,used,Monufia,444530.33
Skoda,Kamiq,2009,258024,Petrol,Manual,very_used,Aswan,427627.0
Toyota,Fortuner,2014,97957,Petrol,Manual,very_used,Monufia,1448029.08
Chevrolet,Optra,2021,79791,Petrol,Automatic,very_used,Cairo,421594.28
Kia,Cerato,2009,267398,Petrol,Manual,very_used,Cairo,300438.31
Honda,CR-V,2013,168881,Petrol,Automatic,very_used,Giza,1081100.78
Honda,Accord,2022,35442,Hybrid,Automatic,used,Alexandria,2328013.51
Kia,Sportage,1997,300000,Petrol,Manual,very_used,Gharbia,242933.66
MG,ZS,2007,300000,Petrol,Manual,very_used,Gharbia,260322.05
Chevrolet,Optra,2010,202096,Petrol,Automatic,used,Alexandria,246138.7
Honda,Civic,2024,6377,Petrol,Automatic,used,Dakahlia,1614473.38
Hyundai,Elantra AD,2012,200740,Petrol,Automatic,used,Sharqia,435703.9
Nissan,Sunny,2020,87106,Petrol,Automatic,used,Qalyubia,519167.12
Toyota,Camry,2013,207952,Hybrid,Automatic,very_used,Dakahlia,922470.83
Nissan,Sunny,2020,87130,Petrol,Manual,used,Cairo,554957.13
BMW,X1,2018,159308,Petrol,Automatic,used,Cairo,2382833.03
MG,MG 5,2011,176646,Petrol,Automatic,very_used,Giza,323688.7
MG,ZS,2000,300000,Petrol,Automatic,used,Cairo,250946.2
Toyota,Corolla,2016,132689,Diesel,Automatic,very_used,Cairo,614283.56
MG,RX5,2017,137376,Petrol,Automatic,very_used,Dakahlia,797091.27
MG,ZS,2014,164898,Petrol,Automatic,very_used,Monufia,538954.99
Kia,Rio,2004,300000,Petrol,Automatic,used,Alexandria,201228.86
Toyota,Corolla,2011,246405,Petrol,Automatic,used,Aswan,447826.59
Hyundai,Accent RB,2004,300000,Petrol,Automatic,very_used,Cairo,137320.34
Kia,Sportage,2005,300000,Petrol,Manual,used,Cairo,473914.31
MG,MG 5,2005,300000,Diesel,Manual,used,Cairo,214826.87
Toyota,Fortuner,2018,124016,Petrol,Automatic,used,Cairo,2197457.14
Kia,Sportage,2021,60393,Petrol,Automatic,used,Alexandria,1601201.07
Chevrolet,Optra,2001,291287,Hybrid,Automatic,very_used,Giza,112372.1
MG,ZS,2015,231076,Petrol,Manual,used,Monufia,561188.31
Hyundai,Tucson,2017,198352,Petrol,Automatic,used,Giza,979903.6
Hyundai,Elantra AD,2019,89468,Petrol,Automatic,used,Cairo,775176.6
MG,ZS,2010,289034,Petrol,Automatic,used,Cairo,405851.95
Nissan,Sunny,2002,217521,Petrol,Automatic,used,Cairo,177844.73
Hyundai,Elantra AD,2018,113899,Petrol,Automatic,new,Cairo,807146.16
Nissan,X-Trail,1997,300000,Petrol,Manual,very_used,Cairo,295025.85
Hyundai,Accent RB,2004,300000,Petrol,Automatic,used,Giza,163184.25
Hyundai,Tucson,2022,74440,Diesel,Automatic,used,Giza,1645047.31
Toyota,Yaris,2010,295864,Petrol,Automatic,very_used,Cairo,291241.4
Toyota,Fortuner,2015,122412,Hybrid,Automatic,used,Cairo,2064006.04
Hyundai,Tucson,2007,300000,Petrol,Automatic,very_used,Qalyubia,393078.18
Honda,CR-V,2013,234250,Petrol,Automatic,very_used,Cairo,962021.42
Kia,Cerato,2012,207710,Petrol,Manual,used,Cairo,433483.97
Hyundai,Tucson,2003,300000,Petrol,Manual,very_used,Qalyubia,322118.25
Toyota,Yaris,2011,208064,Petrol,Automatic,used,Gharbia,419123.81
Hyundai,Tucson,2020,53394,Petrol,Automatic,used,Cairo,1503483.64
Mercedes,E200,2012,184424,Petrol,Manual,very_used,Sharqia,2148765.05
Hyundai,Tucson,2007,300000,Petrol,Automatic,used,Cairo,499456.98
Honda,Accord,2002,300000,Diesel,Automatic,very_used,Cairo,437090.13
Honda,CR-V,2020,102940,Petrol,Automatic,used,Cairo,2069689.54
Kia,Sportage,2004,300000,Petrol,Automatic,used,Gharbia,421240.93
Mercedes,E200,2020,69797,Petrol,Automatic,used,Cairo,4819267.27
Kia,Cerato,2010,184605,Petrol,Automatic,used,Alexandria,431906.85
MG,MG 5,2009,249362,Diesel,Automatic,used,Qalyubia,307024.27
Toyota,Yaris,2001,274397,Diesel,Automatic,used,Cairo,252714.0
Nissan,X-Trail,2021,56926,Petrol,Manual,very_used,Cairo,1549637.68
Honda,Civic,2007,300000,Petrol,Automatic,very_used,Cairo,356239.76
Skoda,Kodiaq,2008,300000,Petrol,Automatic,very_used,Cairo,581586.52
Toyota,Camry,2015,172403,Diesel,Manual,very_used,Qalyubia,1051179.01
Nissan,X-Trail,2001,300000,Petrol,Manual,new,Cairo,478355.07
Toyota,Corolla,2003,300000,Petrol,Manual,very_used,Dakahlia,212723.87
Hyundai,Accent RB,2019,93815,Diesel,Manual,used,Cairo,516389.78
Mercedes,C180,2024,14230,Diesel,Automatic,used,Giza,4099279.31
Kia,Cerato,2000,300000,Petrol,Automatic,used,Cairo,204704.3
Hyundai,Elantra AD,2018,80495,Petrol,Manual,very_used,Qalyubia,604615.51
Hyundai,Elantra AD,2012,283282,Petrol,Manual,very_used,Cairo,323093.27
Chevrolet,Captiva,2014,198088,Petrol,Manual,very_used,Cairo,577097.39
Hyundai,Accent RB,2009,295499,Petrol,Automatic,used,Cairo,216596.87
Chevrolet,Optra,2010,300000,Diesel,Automatic,very_used,Sharqia,170351.39
Toyota,Yaris,2005,300000,Petrol,Automatic,very_used,Dakahlia,231677.59
Mercedes,GLC 200,2020,70796,Petrol,Automatic,used,Cairo,5200780.74
Toyota,Corolla,2018,150175,Hybrid,Automatic,very_used,Cairo,709388.49
Hyundai,Tucson,2014,148557,Petrol,Automatic,used,Ismailia,898895.97
Toyota,Yaris,2015,188069,Petrol,Automatic,used,Gharbia,551813.2
Toyota,Camry,2007,300000,Diesel,Automatic,used,Cairo,676799.95
Hyundai,Tucson,2010,186351,Petrol,Automatic,very_used,Giza,627091.19
Honda,CR-V,2015,143088,Hybrid,Automatic,used,Cairo,1737293.72
Kia,Rio,1998,300000,Petrol,Manual,very_used,Cairo,125457.05
Nissan,Sunny,2019,121776,Petrol,Automatic,used,Gharbia,496444.08
Chevrolet,Optra,2011,280216,Petrol,Manual,very_used,Alexandria,185848.17
Nissan,Qashqai,2011,243240,Petrol,Automatic,used,Alexandria,611594.26
Toyota,Corolla,2010,206170,Petrol,Automatic,very_used,Cairo,388893.85
Hyundai,Elantra AD,2017,197125,Petrol,Automatic,used,Giza,548815.1
MG,ZS,2011,224664,Diesel,Automatic,used,Ismailia,492412.24
Hyundai,Elantra AD,2011,171915,Diesel,Manual,used,Alexandria,450937.2
Kia,Rio,2005,300000,Petrol,Automatic,very_used,Cairo,185099.73
Nissan,Qashqai,2015,172617,Diesel,Manual,used,Cairo,875149.49
Hyundai,Tucson,2006,300000,Diesel,Automatic,very_used,Cairo,399793.11
MG,RX5,2016,122367,Petrol,Manual,used,Cairo,904164.28
Kia,Rio,2002,300000,Diesel,Automatic,very_used,Giza,155264.66
Hyundai,Accent RB,2023,21994,Petrol,Automatic,new,Gharbia,807286.17
Hyundai,Tucson,2004,300000,Petrol,Automatic,used,Cairo,443097.59
MG,RX5,2007,300000,Petrol,Manual,used,Cairo,447908.88
Toyota,Fortuner,2010,244904,Diesel,Automatic,very_used,Alexandria,921371.69
Toyota,Yaris,2018,151104,Petrol,Automatic,used,Cairo,714891.7
Toyota,Corolla,2009,293014,Petrol,Manual,very_used,Alexandria,301394.38
Hyundai,Elantra AD,2022,29343,Diesel,Automatic,used,Sharqia,963706.01
Chevrolet,Aveo,2013,152912,Diesel,Manual,very_used,Alexandria,229657.85
Honda,Accord,2013,256948,Petrol,Automatic,very_used,Sharqia,820806.22
Toyota,Fortuner,2016,154489,Petrol,Automatic,very_used,Dakahlia,1553712.75
Kia,Sportage,2004,300000,Petrol,Automatic,used,Cairo,467689.67
Audi,A4,2011,136039,Petrol,Automatic,very_used,Cairo,1515793.68
Honda,Accord,2013,179135,Petrol,Automatic,used,Cairo,1143862.97
Chevrolet,Aveo,2016,130683,Petrol,Automatic,very_used,Qalyubia,280395.98
Toyota,Yaris,2012,269039,Petrol,Automatic,used,Cairo,402561.55
MG,ZS,2012,214769,Petrol,Automatic,very_used,Sharqia,410617.4
Skoda,Octavia,2010,259190,Petrol,Automatic,very_used,Cairo,431862.14
Kia,Cerato,2017,125297,Petrol,Manual,very_used,Alexandria,548744.52
Chevrolet,Captiva,2000,300000,Petrol,Manual,used,Alexandria,253185.71
Audi,A3,2007,259290,Petrol,Automatic,very_used,Cairo,691161.25
MG,MG 5,2016,152140,Petrol,Manual,used,Giza,484265.52
Hyundai,Elantra AD,1998,300000,Petrol,Manual,used,Alexandria,167325.42
Kia,Cerato,2013,210569,Diesel,Automatic,used,Cairo,504320.63
Hyundai,Accent RB,2016,215609,Petrol,Automatic,very_used,Suez,315109.24
Skoda,Octavia,2014,198925,Petrol,Automatic,very_used,Cairo,587655.99
Toyota,Fortuner,2011,207717,Petrol,Automatic,very_used,Suez,1098400.44
Hyundai,Accent RB,2017,175832,Petrol,Automatic,used,Alexandria,422690.37
BMW,X1,2014,115968,Petrol,Automatic,used,Cairo,2025547.62
Skoda,Kamiq,2019,94124,Petrol,Automatic,used,Cairo,1229273.32
MG,RX5,2019,95846,Diesel,Automatic,used,Cairo,1245053.26
Mercedes,GLC 200,2014,209730,Hybrid,Automatic,used,Ismailia,3149776.04
Skoda,Kamiq,2014,117361,Diesel,Automatic,used,Gharbia,907958.84
Nissan,Sunny,2001,300000,Petrol,Automatic,used,Cairo,140441.07
Toyota,Camry,2012,150285,Petrol,Automatic,used,Cairo,1179846.5
Chevrolet,Captiva,2009,300000,Petrol,Manual,used,Alexandria,409457.37
Hyundai,Accent RB,2012,250472,Petrol,Manual,very_used,Cairo,244962.78
Kia,Sportage,2020,86007,Hybrid,Manual,used,Giza,1619137.18
MG,RX5,2011,300000,Petrol,Automatic,used,Luxor,517257.04
Hyundai,Elantra AD,2015,143752,Petrol,Automatic,very_used,Cairo,468543.13
Toyota,Fortuner,2016,147758,Petrol,Automatic,used,Suez,1752083.3
Toyota,Fortuner,2000,300000,Petrol,Automatic,very_used,Gharbia,500919.23
Honda,Civic,2012,202996,Diesel,Automatic,very_used,Giza,570789.0
Chevrolet,Optra,2016,193216,Diesel,Automatic,very_used,Giza,294424.19
Kia,Cerato,2016,200272,Petrol,Automatic,used,Alexandria,552768.19
Nissan,Sunny,2007,245554,Petrol,Manual,very_used,Cairo,173458.46
BMW,X3,2002,300000,Petrol,Automatic,very_used,Gharbia,890108.73
BMW,520i,2013,215371,Petrol,Automatic,very_used,Alexandria,1694842.54
Kia,Cerato,2024,11693,Hybrid,Automatic,new,Cairo,1456201.38
Hyundai,Accent RB,2018,99480,Petrol,Automatic,very_used,Monufia,396866.03
MG,ZS,2016,136384,Petrol,Manual,very_used,Alexandria,619174.92
Toyota,Fortuner,2014,178552,Petrol,Automatic,very_used,Giza,1346648.98
Kia,Sportage,2004,248445,Diesel,Automatic,very_used,Cairo,425983.66
Toyota,Camry,2008,300000,Petrol,Automatic,very_used,Cairo,571033.04
Nissan,Sunny,2010,290329,Petrol,Automatic,used,Cairo,232041.01
Chevrolet,Optra,2016,177391,Diesel,Automatic,very_used,Ismailia,294657.98
Honda,CR-V,2020,91906,Petrol,Automatic,used,Aswan,2110571.93
Skoda,Kodiaq,2006,300000,Petrol,Automatic,used,Giza,639918.4
Toyota,Camry,2019,86319,Petrol,Automatic,used,Alexandria,1797287.04
Audi,A4,2011,229342,Petrol,Automatic,very_used,Alexandria,1238848.95
Toyota,Camry,2018,123005,Petrol,Automatic,very_used,Qalyubia,1337291.69
Honda,CR-V,2012,141733,Petrol,Automatic,used,Alexandria,1300986.68
Toyota,Fortuner,2020,60234,Hybrid,Automatic,used,Qalyubia,2679768.18
Hyundai,Elantra AD,2010,294181,Petrol,Manual,very_used,Assiut,251781.65
Nissan,Qashqai,2009,231626,Diesel,Manual,very_used,Cairo,487073.34
Chevrolet,Captiva,2001,300000,Petrol,Automatic,very_used,Giza,231345.93
Nissan,X-Trail,2015,220158,Petrol,Manual,used,Cairo,975928.93
Mercedes,E200,2024,543,Petrol,Automatic,used,Cairo,6963688.89
Hyundai,Accent RB,2003,300000,Petrol,Automatic,used,Cairo,161689.66
Mercedes,C180,2016,101193,Petrol,Automatic,used,Suez,2247810.97
Chevrolet,Aveo,2014,179746,Petrol,Automatic,very_used,Suez,235386.5
Toyota,Fortuner,2022,85875,Petrol,Automatic,used,Giza,2626177.45
Chevrolet,Optra,2002,300000,Diesel,Manual,used,Sharqia,126199.61
Kia,Sportage,2011,213285,Petrol,Automatic,used,Luxor,705107.67
Nissan,Sunny,2013,300000,Diesel,Automatic,used,Dakahlia,256114.91
Toyota,Camry,2008,189771,Petrol,Automatic,very_used,Alexandria,738555.56
MG,MG 5,2013,171601,Petrol,Automatic,very_used,Giza,350764.18
MG,ZS,2015,218370,Petrol,Manual,very_used,Sharqia,473130.73
Honda,Accord,2015,190791,Diesel,Automatic,very_used,Cairo,1058011.48
Honda,Accord,2002,300000,Petrol,Automatic,very_used,Cairo,432154.2
Skoda,Kamiq,2018,133568,Petrol,Automatic,used,Cairo,1109924.08
Honda,CR-V,2021,45631,Petrol,Automatic,used,Cairo,2419550.08
Honda,Accord,2006,237889,Petrol,Automatic,very_used,Giza,590783.41
Toyota,Yaris,2017,105236,Petrol,Automatic,used,Cairo,751943.2
Chevrolet,Optra,2019,104038,Petrol,Automatic,very_used,Monufia,353241.59
MG,RX5,2005,300000,Petrol,Manual,very_used,Cairo,326844.49
Nissan,X-Trail,2016,144934,Petrol,Automatic,very_used,Giza,1078198.72
Toyota,Corolla,2021,65768,Petrol,Automatic,used,Cairo,1105608.33
Nissan,Qashqai,2008,244117,Petrol,Automatic,used,Assiut,494180.85
Kia,Sportage,2007,300000,Petrol,Automatic,used,Giza,524511.64
Kia,Cerato,2023,41869,Petrol,Automatic,new,Alexandria,1170076.42
Hyundai,Elantra AD,2004,300000,Petrol,Automatic,used,Suez,230021.71
Chevrolet,Optra,2008,300000,Petrol,Manual,very_used,Alexandria,151942.74
MG,RX5,2009,294095,Petrol,Automatic,very_used,Giza,416613.44
Kia,Sportage,2017,157323,Petrol,Automatic,very_used,Qalyubia,918128.12
Chevrolet,Captiva,2014,192792,Petrol,Automatic,very_used,Suez,609094.89
Kia,Rio,2010,209460,Petrol,Automatic,used,Cairo,327713.45
Chevrolet,Aveo,2006,300000,Petrol,Manual,very_used,Assiut,117682.39
Nissan,Qashqai,2003,300000,Petrol,Manual,very_used,Qalyubia,298263.51
Toyota,Yaris,2001,300000,Petrol,Manual,used,Dakahlia,210817.82
Toyota,Corolla,2008,300000,Petrol,Manual,used,Gharbia,353317.08
Hyundai,Tucson,2022,66561,Petrol,Manual,used,Cairo,1548067.83
Nissan,X-Trail,2003,300000,Petrol,Automatic,very_used,Cairo,397510.93
Audi,Q3,2021,80684,Petrol,Automatic,very_used,Alexandria,2836591.69
Kia,Sportage,2014,106025,Petrol,Automatic,very_used,Cairo,875778.28
Chevrolet,Optra,2018,94757,Petrol,Manual,very_used,Alexandria,363667.42
BMW,X3,2020,84654,Petrol,Automatic,used,Cairo,4249409.93
Hyundai,Accent RB,2023,31450,Petrol,Automatic,new,Cairo,798554.14
Hyundai,Tucson,2020,77076,Petrol,Automatic,very_used,Giza,1248534.48
Kia,Rio,2000,300000,Petrol,Manual,very_used,Giza,130245.74
Kia,Cerato,2017,124591,Petrol,Automatic,used,Monufia,660719.75
Hyundai,Tucson,2018,131066,Petrol,Automatic,very_used,Giza,956545.27
BMW,X1,2014,152215,Hybrid,Automatic,used,Giza,2093911.88
Hyundai,Elantra AD,2018,122498,Diesel,Automatic,used,Cairo,719237.18
BMW,X1,2006,300000,Petrol,Automatic,used,Giza,897292.99
Kia,Sportage,2020,113329,Petrol,Automatic,used,Suez,1413973.29
Honda,Accord,2017,120730,Petrol,Manual,used,Sharqia,1382564.12
Nissan,Sunny,2007,300000,Petrol,Automatic,used,Alexandria,190858.95
Nissan,Sunny,2009,268426,Petrol,Manual,very_used,Dakahlia,172955.75
Hyundai,Accent RB,2000,300000,Petrol,Manual,very_used,Aswan,111871.19
Chevrolet,Aveo,2019,125878,Petrol,Automatic,very_used,Giza,337080.65
Toyota,Camry,2017,124526,Petrol,Automatic,used,Giza,1565899.57
Hyundai,Accent RB,2004,300000,Petrol,Automatic,used,Giza,171762.85
MG,MG 5,2013,245167,Petrol,Automatic,very_used,Qalyubia,306044.44
Chevrolet,Optra,2006,300000,Petrol,Manual,used,Sharqia,147735.41
MG,RX5,2015,179162,Petrol,Automatic,very_used,Sharqia,673835.8
Skoda,Kamiq,2009,247061,Petrol,Automatic,very_used,Cairo,485947.27
Chevrolet,Aveo,2002,205806,Petrol,Manual,very_used,Ismailia,112814.86
Hyundai,Accent RB,2005,266747,Petrol,Automatic,used,Sharqia,186050.01
Hyundai,Elantra AD,2020,42252,Diesel,Manual,used,Ismailia,814738.54
BMW,320i,2006,300000,Petrol,Automatic,used,Cairo,836946.7
Nissan,X-Trail,2009,300000,Hybrid,Automatic,very_used,Cairo,599274.74
Hyundai,Accent RB,2004,300000,Petrol,Manual,very_used,Aswan,136462.87
Hyundai,Tucson,2017,175209,Petrol,Automatic,new,Gharbia,1150219.7
Hyundai,Accent RB,2014,137761,Petrol,Manual,very_used,Alexandria,303770.19
Nissan,Sunny,2013,232395,Diesel,Automatic,very_used,Alexandria,264856.74
MG,RX5,2023,45435,Petrol,Automatic,new,Cairo,1695364.16
Nissan,Sunny,2021,62941,Petrol,Automatic,used,Gharbia,582979.14
Mercedes,C180,2022,51534,Hybrid,Automatic,used,Gharbia,3711252.7
Mercedes,GLC 200,2004,300000,Hybrid,Manual,very_used,Dakahlia,1362604.09
BMW,X3,2009,284263,Petrol,Automatic,used,Dakahlia,1636292.42
Skoda,Octavia,2007,300000,Diesel,Automatic,used,Giza,421357.08
Toyota,Camry,2017,150597,Diesel,Automatic,very_used,Sharqia,1191610.39
BMW,520i,2020,121768,Petrol,Automatic,very_used,Cairo,3105255.43
Honda,Accord,1996,300000,Hybrid,Automatic,used,Monufia,365473.77
Kia,Sportage,2014,190106,Petrol,Automatic,used,Suez,913108.15
Skoda,Kamiq,2013,204240,Petrol,Automatic,very_used,Qalyubia,625028.29
Hyundai,Tucson,2013,195447,Petrol,Automatic,used,Suez,798623.54
Nissan,Sunny,2023,45860,Petrol,Automatic,new,Giza,737760.02
Toyota,Camry,2012,251183,Petrol,Automatic,very_used,Aswan,783443.44
Toyota,Camry,2015,210443,Hybrid,Automatic,used,Gharbia,1226104.87
Mercedes,GLC 200,2012,266614,Petrol,Automatic,very_used,Cairo,2133135.23
Skoda,Kamiq,2021,41793,Petrol,Manual,used,Cairo,1396709.6
Hyundai,Elantra AD,2014,226852,Diesel,Manual,very_used,Sharqia,391594.43
Honda,CR-V,2017,128609,Petrol,Automatic,used,Alexandria,1643529.38
Hyundai,Accent RB,2003,221711,Petrol,Manual,very_used,Cairo,154060.97
Chevrolet,Aveo,2018,130310,Petrol,Automatic,used,Giza,361241.51
Toyota,Fortuner,2010,243919,Petrol,Automatic,used,Cairo,1110362.06
Hyundai,Tucson,2015,163095,Petrol,Automatic,used,Cairo,932515.91
Hyundai,Accent RB,2008,247878,Petrol,Automatic,very_used,Alexandria,202193.67
MG,MG 5,2020,67919,Petrol,Automatic,used,Cairo,763709.03
Nissan,X-Trail,2007,300000,Petrol,Automatic,used,Ismailia,544950.27
Hyundai,Tucson,2009,275269,Petrol,Automatic,very_used,Dakahlia,448452.82
Kia,Cerato,2017,119522,Petrol,Automatic,very_used,Cairo,568814.11
Chevrolet,Captiva,2016,146702,Petrol,Automatic,used,Cairo,871301.49
MG,MG 5,2012,243460,Petrol,Manual,used,Dakahlia,344697.99
Skoda,Kodiaq,2016,75686,Diesel,Automatic,very_used,Qalyubia,1373108.15
MG,ZS,2013,207219,Petrol,Automatic,very_used,Monufia,455247.17
Mercedes,GLC 200,2017,153293,Petrol,Automatic,very_used,Dakahlia,3096116.67
Hyundai,Tucson,2014,221156,Petrol,Automatic,very_used,Alexandria,657128.44
Hyundai,Accent RB,2022,52096,Hybrid,Automatic,very_used,Alexandria,622616.26
Honda,CR-V,2015,117447,Diesel,Automatic,used,Sharqia,1600502.59
Toyota,Camry,2015,168177,Petrol,Automatic,used,Sharqia,1206201.82
Skoda,Kodiaq,2007,293407,Petrol,Automatic,very_used,Gharbia,579128.15
Chevrolet,Aveo,2015,165247,Petrol,Automatic,used,Giza,298453.68
Toyota,Corolla,2016,88268,Petrol,Automatic,very_used,Giza,692412.74
